Domain,Subdomain,Keyword,wikipedia_link,secondary_wiki_link,tertiary_wiki_link,language_count,as,as_wiki_link,bn,bn_wiki_link,gu,gu_wiki_link,hi,hi_wiki_link,kn,kn_wiki_link,ml,ml_wiki_link,mr,mr_wiki_link,or,or_wiki_link,ta,ta_wiki_link,te,te_wiki_link
History,Mughal Empire,Aurangzeb,https://en.wikipedia.org/wiki/Aurangzeb,,,9,as,,bn,https://bn.wikipedia.org/wiki/%E0%A6%86%E0%A6%93%E0%A6%B0%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%9C%E0%A7%87%E0%A6%AC,gu,https://gu.wikipedia.org/wiki/%E0%AA%94%E0%AA%B0%E0%AA%82%E0%AA%97%E0%AA%9D%E0%AB%87%E0%AA%AC,hi,https://hi.wikipedia.org/wiki/%E0%A4%94%E0%A4%B0%E0%A4%82%E0%A4%97%E0%A4%9C%E0%A4%BC%E0%A5%87%E0%A4%AC,kn,https://kn.wikipedia.org/wiki/%E0%B2%94%E0%B2%B0%E0%B2%82%E0%B2%97%E0%B2%9C%E0%B3%87%E0%B2%AC%E0%B3%8D,ml,https://ml.wikipedia.org/wiki/%E0%B4%94%E0%B4%B1%E0%B4%82%E0%B4%97%E0%B4%B8%E0%B5%87%E0%B4%AC%E0%B5%8D,mr,https://mr.wikipedia.org/wiki/%E0%A4%94%E0%A4%B0%E0%A4%82%E0%A4%97%E0%A4%9C%E0%A5%87%E0%A4%AC,or,https://or.wikipedia.org/wiki/%E0%AC%86%E0%AC%89%E0%AC%B0%E0%AC%99%E0%AD%8D%E0%AC%97%E0%AC%9C%E0%AD%87%E0%AC%AC,ta,https://ta.wikipedia.org/wiki/%E0%AE%94%E0%AE%B0%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AE%9A%E0%AF%80%E0%AE%AA%E0%AF%8D,te,https://te.wikipedia.org/wiki/%E0%B0%94%E0%B0%B0%E0%B0%82%E0%B0%97%E0%B0%9C%E0%B1%87%E0%B0%AC%E0%B1%81
History,Mughal Empire,Mansabdari System,https://en.wikipedia.org/wiki/Mansabdar,,,4,as,,bn,,gu,,hi,https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A4%A8%E0%A4%B8%E0%A4%AC%E0%A4%A6%E0%A4%BE%E0%A4%B0,kn,,ml,https://ml.wikipedia.org/wiki/%E0%B4%AE%E0%B5%BB%E0%B4%B8%E0%B4%AC%E0%B5%8D%E0%B4%A6%E0%B4%BE%E0%B5%BC,mr,https://mr.wikipedia.org/wiki/%E0%A4%AE%E0%A4%A8%E0%A4%B8%E0%A4%AC%E0%A4%A6%E0%A4%BE%E0%A4%B0,or,,ta,https://ta.wikipedia.org/wiki/%E0%AE%AE%E0%AE%A9%E0%AF%8D%E0%AE%9A%E0%AE%AA%E0%AF%8D%E0%AE%A4%E0%AE%BE%E0%AE%B0%E0%AE%BF_%E0%AE%AE%E0%AF%81%E0%AE%B1%E0%AF%88,te,
History,Mughal Empire,Din-i Ilahi,https://en.wikipedia.org/wiki/Din-i_Ilahi,,,5,as,,bn,https://bn.wikipedia.org/wiki/%E0%A6%A6%E0%A7%80%E0%A6%A8-%E0%A6%87-%E0%A6%87%E0%A6%B2%E0%A6%BE%E0%A6%B9%E0%A6%BF,gu,,hi,https://hi.wikipedia.org/wiki/%E0%A4%A6%E0%A5%80%E0%A4%A8-%E0%A4%8F-%E0%A4%87%E0%A4%B2%E0%A4%BE%E0%A4%B9%E0%A5%80,kn,,ml,https://ml.wikipedia.org/wiki/%E0%B4%A6%E0%B4%BF%E0%B5%BB_%E0%B4%87%E0%B4%B2%E0%B4%BE%E0%B4%B9%E0%B4%BF,mr,,or,,ta,https://ta.wikipedia.org/wiki/%E0%AE%A4%E0%AF%80%E0%AE%A9%E0%AF%8D_%E0%AE%87%E0%AE%B2%E0%AE%BE%E0%AE%B9%E0%AE%BF,te,https://te.wikipedia.org/wiki/%E0%B0%A6%E0%B1%80%E0%B0%A8%E0%B1%8D-%E0%B0%8E-%E0%B0%87%E0%B0%B2%E0%B0%BE%E0%B0%B9%E0%B1%80
History,Regional Kingdoms (Medieval),Marathas,https://en.wikipedia.org/wiki/Maratha_Empire,,,9,as,https://as.wikipedia.org/wiki/%E0%A6%AE%E0%A6%BE%E0%A7%B0%E0%A6%BE%E0%A6%A0%E0%A6%BE_%E0%A6%B8%E0%A6%BE%E0%A6%AE%E0%A7%8D%E0%A7%B0%E0%A6%BE%E0%A6%9C%E0%A7%8D%E0%A6%AF,bn,https://bn.wikipedia.org/wiki/%E0%A6%AE%E0%A6%BE%E0%A6%B0%E0%A6%BE%E0%A6%A0%E0%A6%BE_%E0%A6%B8%E0%A6%BE%E0%A6%AE%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A7%8D%E0%A6%AF,gu,https://gu.wikipedia.org/wiki/%E0%AA%AE%E0%AA%B0%E0%AA%BE%E0%AA%A0%E0%AA%BE_%E0%AA%B8%E0%AA%BE%E0%AA%AE%E0%AB%8D%E0%AA%B0%E0%AA%BE%E0%AA%9C%E0%AB%8D%E0%AA%AF,hi,https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A4%B0%E0%A4%BE%E0%A4%A0%E0%A4%BE_%E0%A4%B8%E0%A4%BE%E0%A4%AE%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%9C%E0%A5%8D%E0%A4%AF,kn,https://kn.wikipedia.org/wiki/%E0%B2%AE%E0%B2%B0%E0%B2%BE%E0%B2%A0%E0%B2%BE_%E0%B2%B8%E0%B2%BE%E0%B2%AE%E0%B3%8D%E0%B2%B0%E0%B2%BE%E0%B2%9C%E0%B3%8D%E0%B2%AF,ml,https://ml.wikipedia.org/wiki/%E0%B4%AE%E0%B4%B1%E0%B4%BE%E0%B4%A0_%E0%B4%B8%E0%B4%BE%E0%B4%AE%E0%B5%8D%E0%B4%B0%E0%B4%BE%E0%B4%9C%E0%B5%8D%E0%B4%AF%E0%B4%82,mr,https://mr.wikipedia.org/wiki/%E0%A4%AE%E0%A4%B0%E0%A4%BE%E0%A4%A0%E0%A4%BE_%E0%A4%B8%E0%A4%BE%E0%A4%AE%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%9C%E0%A5%8D%E0%A4%AF,or,,ta,https://ta.wikipedia.org/wiki/%E0%AE%AE%E0%AE%B0%E0%AE%BE%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AE%BF%E0%AE%AF%E0%AE%AA%E0%AF%8D_%E0%AE%AA%E0%AF%87%E0%AE%B0%E0%AE%B0%E0%AE%9A%E0%AF%81,te,https://te.wikipedia.org/wiki/%E0%B0%AE%E0%B0%B0%E0%B0%BE%E0%B0%A0%E0%B0%BE_%E0%B0%B8%E0%B0%BE%E0%B0%AE%E0%B1%8D%E0%B0%B0%E0%B0%BE%E0%B0%9C%E0%B1%8D%E0%B0%AF%E0%B0%82
History,Regional Kingdoms (Medieval),Ahoms,https://en.wikipedia.org/wiki/Ahom_people,,,5,as,https://as.wikipedia.org/wiki/%E0%A6%9F%E0%A6%BE%E0%A6%87-%E0%A6%86%E0%A6%B9%E0%A7%8B%E0%A6%AE_%E0%A6%9C%E0%A6%A8%E0%A6%97%E0%A7%8B%E0%A6%B7%E0%A7%8D%E0%A6%A0%E0%A7%80,bn,https://bn.wikipedia.org/wiki/%E0%A6%86%E0%A6%B9%E0%A7%8B%E0%A6%AE_%E0%A6%9C%E0%A6%A8%E0%A6%97%E0%A7%8B%E0%A6%B7%E0%A7%8D%E0%A6%A0%E0%A7%80,gu,https://gu.wikipedia.org/wiki/%E0%AA%85%E0%AA%B9%E0%AB%8B%E0%AA%AE,hi,https://hi.wikipedia.org/wiki/%E0%A4%85%E0%A4%B9%E0%A5%8B%E0%A4%AE,kn,,ml,,mr,https://mr.wikipedia.org/wiki/%E0%A4%86%E0%A4%B9%E0%A5%8B%E0%A4%AE,or,,ta,,te,
History,Regional Kingdoms (Medieval),Nayakas,https://en.wikipedia.org/wiki/Nayak_(caste),,,3,as,,bn,https://bn.wikipedia.org/wiki/%E0%A6%A8%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A6%95_(%E0%A6%AC%E0%A6%B0%E0%A7%8D%E0%A6%A3),gu,,hi,https://hi.wikipedia.org/wiki/%E0%A4%A8%E0%A4%BE%E0%A4%AF%E0%A4%95_(%E0%A4%9C%E0%A4%BE%E0%A4%A4%E0%A4%BF),kn,https://kn.wikipedia.org/wiki/%E0%B2%A8%E0%B2%BE%E0%B2%AF%E0%B2%95_(%E0%B2%9C%E0%B2%BE%E0%B2%A4%E0%B2%BF)_%E0%B2%B5%E0%B2%BE%E0%B2%B2%E0%B3%8D%E0%B2%AE%E0%B3%80%E0%B2%95%E0%B2%BF,ml,,mr,,or,,ta,,te,
History,Regional Kingdoms (Medieval),Mysore,https://en.wikipedia.org/wiki/Mysore,,,10,as,https://as.wikipedia.org/wiki/%E0%A6%AE%E0%A6%B9%E0%A7%80%E0%A6%B6%E0%A7%82%E0%A7%B0,bn,https://bn.wikipedia.org/wiki/%E0%A6%AE%E0%A6%B9%E0%A7%80%E0%A6%B6%E0%A7%82%E0%A6%B0,gu,https://gu.wikipedia.org/wiki/%E0%AA%AE%E0%AB%88%E0%AA%B8%E0%AB%82%E0%AA%B0,hi,https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A5%88%E0%A4%B8%E0%A5%82%E0%A4%B0,kn,https://kn.wikipedia.org/wiki/%E0%B2%AE%E0%B3%88%E0%B2%B8%E0%B3%82%E0%B2%B0%E0%B3%81,ml,https://ml.wikipedia.org/wiki/%E0%B4%AE%E0%B5%88%E0%B4%B8%E0%B5%82%E0%B4%B0%E0%B5%81,mr,https://mr.wikipedia.org/wiki/%E0%A4%AE%E0%A5%88%E0%A4%B8%E0%A5%81%E0%A4%B0%E0%A5%81,or,https://or.wikipedia.org/wiki/%E0%AC%AE%E0%AC%B9%E0%AD%80%E0%AC%B6%E0%AD%82%E0%AC%B0,ta,https://ta.wikipedia.org/wiki/%E0%AE%AE%E0%AF%88%E0%AE%9A%E0%AF%82%E0%AE%B0%E0%AF%8D,te,https://te.wikipedia.org/wiki/%E0%B0%AE%E0%B1%88%E0%B0%B8%E0%B1%82%E0%B0%B0%E0%B1%81
History,Regional Kingdoms (Medieval),Travancore,https://en.wikipedia.org/wiki/Travancore,,,5,as,,bn,,gu,,hi,https://hi.wikipedia.org/wiki/%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%B5%E0%A4%A8%E0%A4%95%E0%A5%8B%E0%A4%B0,kn,https://kn.wikipedia.org/wiki/%E0%B2%A4%E0%B2%BF%E0%B2%B0%E0%B3%81%E0%B2%B5%E0%B2%BE%E0%B2%82%E0%B2%95%E0%B3%82%E0%B2%B0%E0%B3%81,ml,https://ml.wikipedia.org/wiki/%E0%B4%A4%E0%B4%BF%E0%B4%B0%E0%B5%81%E0%B4%B5%E0%B4%BF%E0%B4%A4%E0%B4%BE%E0%B4%82%E0%B4%95%E0%B5%82%E0%B5%BC,mr,,or,,ta,https://ta.wikipedia.org/wiki/%E0%AE%A4%E0%AE%BF%E0%AE%B0%E0%AF%81%E0%AE%B5%E0%AE%BF%E0%AE%A4%E0%AE%BE%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AF%82%E0%AE%B0%E0%AF%8D,te,https://te.wikipedia.org/wiki/%E0%B0%9F%E0%B1%8D%E0%B0%B0%E0%B0%BE%E0%B0%B5%E0%B0%A8%E0%B1%8D%E2%80%8C%E0%B0%95%E0%B1%8B%E0%B0%B0%E0%B1%8D
History,Regional Kingdoms (Medieval),Jats,https://en.wikipedia.org/wiki/Jats,,,6,as,,bn,https://bn.wikipedia.org/wiki/%E0%A6%9C%E0%A6%BE%E0%A6%9F_%E0%A6%B8%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A6%E0%A6%BE%E0%A6%AF%E0%A6%BC,gu,https://gu.wikipedia.org/wiki/%E0%AA%9C%E0%AA%BE%E0%AA%9F,hi,https://hi.wikipedia.org/wiki/%E0%A4%9C%E0%A4%BE%E0%A4%9F,kn,https://kn.wikipedia.org/wiki/%E0%B2%9C%E0%B2%BE%E0%B2%9F%E0%B2%B0%E0%B3%81,ml,https://ml.wikipedia.org/wiki/%E0%B4%9C%E0%B4%BE%E0%B4%9F%E0%B5%8D%E0%B4%9F%E0%B5%8D_%E0%B4%9C%E0%B4%A8%E0%B4%A4,mr,,or,,ta,https://ta.wikipedia.org/wiki/%E0%AE%9C%E0%AE%BE%E0%AE%9F%E0%AF%8D_%E0%AE%87%E0%AE%A9_%E0%AE%AE%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%B3%E0%AF%8D,te,
History,Regional Kingdoms (Medieval),Bundelas,https://en.wikipedia.org/wiki/Bundela,,,2,as,,bn,https://bn.wikipedia.org/wiki/%E0%A6%AC%E0%A7%81%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%87%E0%A6%B2,gu,,hi,https://hi.wikipedia.org/wiki/%E0%A4%AC%E0%A5%81%E0%A4%82%E0%A4%A6%E0%A5%87%E0%A4%B2%E0%A4%BE,kn,,ml,,mr,,or,,ta,,te,
History,Colonial India,Battle of Plassey,https://en.wikipedia.org/wiki/Battle_of_Plassey,,,9,as,https://as.wikipedia.org/wiki/%E0%A6%AA%E0%A6%B2%E0%A6%BE%E0%A6%B6%E0%A7%80%E0%A7%B0_%E0%A6%AF%E0%A7%81%E0%A6%A6%E0%A7%8D%E0%A6%A7,bn,https://bn.wikipedia.org/wiki/%E0%A6%AA%E0%A6%B2%E0%A6%BE%E0%A6%B6%E0%A7%80%E0%A6%B0_%E0%A6%AF%E0%A7%81%E0%A6%A6%E0%A7%8D%E0%A6%A7,gu,https://gu.wikipedia.org/wiki/%E0%AA%AA%E0%AB%8D%E0%AA%B2%E0%AA%BE%E0%AA%B8%E0%AB%80%E0%AA%A8%E0%AB%80_%E0%AA%B2%E0%AA%A1%E0%AA%BE%E0%AA%88,hi,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A5%8D%E0%A4%B2%E0%A4%BE%E0%A4%B8%E0%A5%80_%E0%A4%95%E0%A4%BE_%E0%A4%AA%E0%A4%B9%E0%A4%B2%E0%A4%BE_%E0%A4%AF%E0%A5%81%E0%A4%A6%E0%A5%8D%E0%A4%A7,kn,https://kn.wikipedia.org/wiki/%E0%B2%AA%E0%B3%8D%E0%B2%B2%E0%B2%BE%E0%B2%B8%E0%B2%BF_%E0%B2%95%E0%B2%A6%E0%B2%A8,ml,https://ml.wikipedia.org/wiki/%E0%B4%AA%E0%B5%8D%E0%B4%B2%E0%B4%BE%E0%B4%B8%E0%B5%8D%E0%B4%B8%E0%B4%BF_%E0%B4%AF%E0%B5%81%E0%B4%A6%E0%B5%8D%E0%B4%A7%E0%B4%82,mr,https://mr.wikipedia.org/wiki/%E0%A4%AA%E0%A5%8D%E0%A4%B2%E0%A4%BE%E0%A4%B8%E0%A5%80%E0%A4%9A%E0%A5%80_%E0%A4%B2%E0%A4%A2%E0%A4%BE%E0%A4%88,or,,ta,https://ta.wikipedia.org/wiki/%E0%AE%AA%E0%AE%BF%E0%AE%B3%E0%AE%BE%E0%AE%9A%E0%AE%BF_%E0%AE%9A%E0%AE%A3%E0%AF%8D%E0%AE%9F%E0%AF%88,te,https://te.wikipedia.org/wiki/%E0%B0%AA%E0%B1%8D%E0%B0%B2%E0%B0%BE%E0%B0%B8%E0%B1%80_%E0%B0%AF%E0%B1%81%E0%B0%A6%E0%B1%8D%E0%B0%A7%E0%B0%82
History,Colonial India,Battle of Buxar,https://en.wikipedia.org/wiki/Battle_of_Buxar,,,6,as,,bn,https://bn.wikipedia.org/wiki/%E0%A6%AC%E0%A6%95%E0%A7%8D%E0%A6%B8%E0%A6%BE%E0%A6%B0%E0%A7%87%E0%A6%B0_%E0%A6%AF%E0%A7%81%E0%A6%A6%E0%A7%8D%E0%A6%A7,gu,,hi,https://hi.wikipedia.org/wiki/%E0%A4%AC%E0%A4%95%E0%A5%8D%E0%A4%B8%E0%A4%B0_%E0%A4%95%E0%A4%BE_%E0%A4%AF%E0%A5%81%E0%A4%A6%E0%A5%8D%E0%A4%A7,kn,,ml,https://ml.wikipedia.org/wiki/%E0%B4%AC%E0%B4%95%E0%B5%8D%E0%B4%B8%E0%B5%BC_%E0%B4%AF%E0%B5%81%E0%B4%A6%E0%B5%8D%E0%B4%A7%E0%B4%82,mr,https://mr.wikipedia.org/wiki/%E0%A4%AC%E0%A4%95%E0%A5%8D%E0%A4%B8%E0%A4%B0%E0%A4%9A%E0%A5%87_%E0%A4%AF%E0%A5%81%E0%A4%A6%E0%A5%8D%E0%A4%A7,or,,ta,https://ta.wikipedia.org/wiki/%E0%AE%AA%E0%AE%95%E0%AF%8D%E0%AE%9A%E0%AE%BE%E0%AE%B0%E0%AF%8D_%E0%AE%9A%E0%AE%A3%E0%AF%8D%E0%AE%9F%E0%AF%88,te,https://te.wikipedia.org/wiki/%E0%B0%AC%E0%B0%95%E0%B1%8D%E0%B0%B8%E0%B0%B0%E0%B1%8D_%E0%B0%AF%E0%B1%81%E0%B0%A6%E0%B1%8D%E0%B0%A7%E0%B0%82
History,Colonial India,Warren Hastings,https://en.wikipedia.org/wiki/Warren_Hastings,,,6,as,,bn,https://bn.wikipedia.org/wiki/%E0%A6%93%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%B0%E0%A7%87%E0%A6%A8_%E0%A6%B9%E0%A7%87%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A6%BF%E0%A6%82%E0%A6%B8,gu,,hi,https://hi.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BE%E0%A4%B0%E0%A5%87%E0%A4%A8_%E0%A4%B9%E0%A5%87%E0%A4%B8%E0%A5%8D%E0%A4%9F%E0%A4%BF%E0%A4%82%E0%A4%97%E0%A5%8D%E0%A4%B8,kn,,ml,https://ml.wikipedia.org/wiki/%E0%B4%B5%E0%B4%BE%E0%B4%B1%E0%B5%BB_%E0%B4%B9%E0%B5%87%E0%B4%B8%E0%B5%8D%E0%B4%B1%E0%B5%8D%E0%B4%B1%E0%B4%BF%E0%B4%99%E0%B5%8D%E0%B4%B8%E0%B5%8D,mr,https://mr.wikipedia.org/wiki/%E0%A4%B5%E0%A5%89%E0%A4%B0%E0%A4%A8_%E0%A4%B9%E0%A5%87%E0%A4%B8%E0%A5%8D%E0%A4%9F%E0%A4%BF%E0%A4%82%E0%A4%97%E0%A5%8D%E0%A4%B8,or,,ta,https://ta.wikipedia.org/wiki/%E0%AE%B5%E0%AE%BE%E0%AE%B0%E0%AE%A9%E0%AF%8D_%E0%AE%B9%E0%AF%87%E0%AE%B8%E0%AF%8D%E0%AE%9F%E0%AE%BF%E0%AE%99%E0%AF%8D%E0%AE%B8%E0%AF%8D,te,https://te.wikipedia.org/wiki/%E0%B0%B5%E0%B0%BE%E0%B0%B0%E0%B0%A8%E0%B1%8D_%E0%B0%B9%E0%B1%87%E0%B0%B8%E0%B1%8D%E0%B0%9F%E0%B0%BF%E0%B0%82%E0%B0%97%E0%B1%8D%E0%B0%B8%E0%B1%81
History,Colonial India,Cornwallis,"https://en.wikipedia.org/wiki/Charles_Cornwallis,_1st_Marquess_Cornwallis",,,5,as,,bn,"https://bn.wikipedia.org/wiki/%E0%A6%9A%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%B2%E0%A6%B8_%E0%A6%95%E0%A6%B0%E0%A7%8D%E0%A6%A8%E0%A6%93%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%B2%E0%A6%BF%E0%A6%B8,_%E0%A7%A7%E0%A6%AE_%E0%A6%AE%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%95%E0%A7%87%E0%A6%B8_%E0%A6%95%E0%A6%B0%E0%A7%8D%E0%A6%A8%E0%A6%93%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%B2%E0%A6%BF%E0%A6%B8",gu,,hi,https://hi.wikipedia.org/wiki/%E0%A4%B2%E0%A5%89%E0%A4%B0%E0%A5%8D%E0%A4%A1_%E0%A4%95%E0%A5%89%E0%A4%B0%E0%A5%8D%E0%A4%A8%E0%A4%B5%E0%A4%BE%E0%A4%B2%E0%A4%BF%E0%A4%B8,kn,https://kn.wikipedia.org/wiki/%E0%B2%B2%E0%B2%BE%E0%B2%B0%E0%B3%8D%E0%B2%A1%E0%B3%8D_%E0%B2%95%E0%B2%BE%E0%B2%B0%E0%B3%8D%E0%B2%A8%E0%B3%8D%E2%80%8D%E0%B2%B5%E0%B2%BE%E0%B2%B2%E0%B2%BF%E0%B2%B8%E0%B3%8D,ml,https://ml.wikipedia.org/wiki/%E0%B4%95%E0%B5%8B%E0%B5%BA%E0%B4%B5%E0%B4%BE%E0%B4%B2%E0%B4%BF%E0%B4%B8%E0%B5%8D_%E0%B4%AA%E0%B5%8D%E0%B4%B0%E0%B4%AD%E0%B5%81,mr,,or,,ta,,te,https://te.wikipedia.org/wiki/%E0%B0%95%E0%B0%BE%E0%B0%B0%E0%B0%A8%E0%B1%8D_%E0%B0%B5%E0%B0%BE%E0%B0%B2%E0%B1%80%E0%B0%B8%E0%B1%81
History,Colonial India,Permanent Settlement,https://en.wikipedia.org/wiki/Permanent_Settlement,,,4,as,,bn,https://bn.wikipedia.org/wiki/%E0%A6%9A%E0%A6%BF%E0%A6%B0%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A7%80_%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8B%E0%A6%AC%E0%A6%B8%E0%A7%8D%E0%A6%A4,gu,,hi,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A5%8D%E0%A4%A5%E0%A4%BE%E0%A4%AF%E0%A5%80_%E0%A4%AC%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%8B%E0%A4%AC%E0%A4%B8%E0%A5%8D%E0%A4%A4,kn,,ml,https://ml.wikipedia.org/wiki/%E0%B4%B6%E0%B4%BE%E0%B4%B6%E0%B5%8D%E0%B4%B5%E0%B4%A4%E0%B4%AD%E0%B5%82%E0%B4%A8%E0%B4%BF%E0%B4%95%E0%B5%81%E0%B4%A4%E0%B4%BF%E0%B4%B5%E0%B5%8D%E0%B4%AF%E0%B4%B5%E0%B4%B8%E0%B5%8D%E0%B4%A5,mr,,or,,ta,https://ta.wikipedia.org/wiki/%E0%AE%A8%E0%AE%BF%E0%AE%B0%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%B0%E0%AE%A4%E0%AF%8D_%E0%AE%A4%E0%AF%80%E0%AE%B0%E0%AF%8D%E0%AE%B5%E0%AF%81,te,
History,Colonial India,Subsidiary Alliance,https://en.wikipedia.org/wiki/Subsidiary_alliance,,,5,as,,bn,,gu,,hi,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%B9%E0%A4%BE%E0%A4%AF%E0%A4%95_%E0%A4%B8%E0%A4%A8%E0%A5%8D%E0%A4%A7%E0%A4%BF,kn,https://kn.wikipedia.org/wiki/%E0%B2%B8%E0%B2%B9%E0%B2%95%E0%B2%BE%E0%B2%B0%E0%B2%BF_%E0%B2%AE%E0%B2%BF%E0%B2%A4%E0%B3%8D%E0%B2%B0%E0%B2%A4%E0%B3%8D%E0%B2%B5,ml,https://ml.wikipedia.org/wiki/%E0%B4%B8%E0%B5%88%E0%B4%A8%E0%B4%BF%E0%B4%95%E0%B4%B8%E0%B4%B9%E0%B4%BE%E0%B4%AF%E0%B4%B5%E0%B5%8D%E0%B4%AF%E0%B4%B5%E0%B4%B8%E0%B5%8D%E0%B4%A5,mr,,or,,ta,https://ta.wikipedia.org/wiki/%E0%AE%A4%E0%AF%81%E0%AE%A3%E0%AF%88%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%9F%E0%AF%88%E0%AE%A4%E0%AF%8D_%E0%AE%A4%E0%AE%BF%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AE%AE%E0%AF%8D,te,https://te.wikipedia.org/wiki/%E0%B0%B8%E0%B1%88%E0%B0%A8%E0%B1%8D%E0%B0%AF_%E0%B0%B8%E0%B0%B9%E0%B0%95%E0%B0%BE%E0%B0%B0_%E0%B0%92%E0%B0%AA%E0%B1%8D%E0%B0%AA%E0%B0%82%E0%B0%A6%E0%B0%82
History,Colonial India,Doctrine of Lapse,https://en.wikipedia.org/wiki/Doctrine_of_lapse,,,6,as,,bn,https://bn.wikipedia.org/wiki/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%A4%E0%A7%8D%E0%A6%AC%E0%A6%AC%E0%A6%BF%E0%A6%B2%E0%A7%8B%E0%A6%AA_%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF,gu,,hi,https://hi.wikipedia.org/wiki/%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%AA%E0%A4%97%E0%A4%A4_%E0%A4%95%E0%A4%BE_%E0%A4%B8%E0%A4%BF%E0%A4%A6%E0%A5%8D%E0%A4%A7%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A4,kn,,ml,https://ml.wikipedia.org/wiki/%E0%B4%A6%E0%B4%A4%E0%B5%8D%E0%B4%A4%E0%B4%AA%E0%B4%B9%E0%B4%BE%E0%B4%B0%E0%B4%A8%E0%B4%AF%E0%B4%82,mr,https://mr.wikipedia.org/wiki/%E0%A4%A1%E0%A5%89%E0%A4%95%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%A8_%E0%A4%91%E0%A4%AB_%E0%A4%B2%E0%A5%85%E0%A4%AA%E0%A5%8D%E0%A4%B8,or,,ta,https://ta.wikipedia.org/wiki/%E0%AE%85%E0%AE%B5%E0%AE%95%E0%AE%BE%E0%AE%9A%E0%AE%BF%E0%AE%AF%E0%AE%BF%E0%AE%B2%E0%AE%BF%E0%AE%95%E0%AF%8D_%E0%AE%95%E0%AF%8A%E0%AE%B3%E0%AF%8D%E0%AE%95%E0%AF%88,te,https://te.wikipedia.org/wiki/%E0%B0%B0%E0%B0%BE%E0%B0%9C%E0%B1%8D%E0%B0%AF%E0%B0%B8%E0%B0%82%E0%B0%95%E0%B1%8D%E0%B0%B0%E0%B0%AE%E0%B0%A3_%E0%B0%B8%E0%B0%BF%E0%B0%A6%E0%B1%8D%E0%B0%A7%E0%B0%BE%E0%B0%82%E0%B0%A4%E0%B0%82
History,Colonial India,Telegraph,https://en.wikipedia.org/wiki/Telegraphy,,,5,as,,bn,https://bn.wikipedia.org/wiki/%E0%A6%9F%E0%A7%87%E0%A6%B2%E0%A6%BF%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%AB%E0%A6%BF,gu,,hi,https://hi.wikipedia.org/wiki/%E0%A4%9F%E0%A5%87%E0%A4%B2%E0%A5%80%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%AB,kn,,ml,https://ml.wikipedia.org/wiki/%E0%B4%95%E0%B4%AE%E0%B5%8D%E0%B4%AA%E0%B4%BF%E0%B4%A4%E0%B5%8D%E0%B4%A4%E0%B4%AA%E0%B4%BE%E0%B5%BD,mr,,or,,ta,https://ta.wikipedia.org/wiki/%E0%AE%A4%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%BF,te,https://te.wikipedia.org/wiki/%E0%B0%A4%E0%B0%82%E0%B0%A4%E0%B0%BF
