Domain,Subdomain,Keyword,wikipedia_link,secondary_wiki_link,tertiary_wiki_link,language_count,as,as_wiki_link,bn,bn_wiki_link,gu,gu_wiki_link,hi,hi_wiki_link,kn,kn_wiki_link,ml,ml_wiki_link,mr,mr_wiki_link,or,or_wiki_link,ta,ta_wiki_link,te,te_wiki_link
Culture,Cuisine,Samosa,https://en.wikipedia.org/wiki/Samosa,,,10,as,https://as.wikipedia.org/wiki/%E0%A6%9A%E0%A6%BF%E0%A6%99%E0%A7%B0%E0%A6%BE,bn,https://bn.wikipedia.org/wiki/%E0%A6%B8%E0%A6%AE%E0%A7%81%E0%A6%B8%E0%A6%BE,gu,https://gu.wikipedia.org/wiki/%E0%AA%B8%E0%AA%AE%E0%AB%8B%E0%AA%B8%E0%AA%BE,hi,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%AE%E0%A5%8B%E0%A4%B8%E0%A4%BE,kn,https://kn.wikipedia.org/wiki/%E0%B2%B8%E0%B2%AE%E0%B3%8B%E0%B2%B8%E0%B2%BE,ml,https://ml.wikipedia.org/wiki/%E0%B4%B8%E0%B4%AE%E0%B5%8B%E0%B4%B8,mr,https://mr.wikipedia.org/wiki/%E0%A4%B8%E0%A4%BE%E0%A4%AE%E0%A5%8B%E0%A4%B8%E0%A4%BE,or,https://or.wikipedia.org/wiki/%E0%AC%B8%E0%AC%BF%E0%AC%99%E0%AD%8D%E0%AC%97%E0%AC%A1%E0%AC%BC%E0%AC%BE,ta,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%AE%E0%AF%8B%E0%AE%9A%E0%AE%BE,te,https://te.wikipedia.org/wiki/%E0%B0%B8%E0%B0%AE%E0%B1%8B%E0%B0%B8%E0%B0%BE
Culture,Cuisine,Sambar,https://en.wikipedia.org/wiki/Sambar_deer,https://en.wikipedia.org/wiki/Sambar_(dish),https://en.wikipedia.org/wiki/Sambar_(film),8,as,https://as.wikipedia.org/wiki/%E0%A6%B6%E0%A7%B0%E0%A6%AA%E0%A6%B9%E0%A7%81,bn,https://bn.wikipedia.org/wiki/%E0%A6%B8%E0%A6%AE%E0%A7%8D%E0%A6%AC%E0%A6%B0_%E0%A6%B9%E0%A6%B0%E0%A6%BF%E0%A6%A3,gu,,hi,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%BE%E0%A4%AE%E0%A5%8D%E0%A4%AD%E0%A4%B0_(%E0%A4%B9%E0%A4%BF%E0%A4%B0%E0%A4%A3),kn,https://kn.wikipedia.org/wiki/%E0%B2%95%E0%B2%A1%E0%B2%B5%E0%B3%86,ml,https://ml.wikipedia.org/wiki/%E0%B4%AE%E0%B5%8D%E0%B4%B2%E0%B4%BE%E0%B4%B5%E0%B5%8D,mr,https://mr.wikipedia.org/wiki/%E0%A4%B8%E0%A4%BE%E0%A4%82%E0%A4%AC%E0%A4%B0_%E0%A4%B9%E0%A4%B0%E0%A5%80%E0%A4%A3,or,https://or.wikipedia.org/wiki/%E0%AC%B8%E0%AC%AE%E0%AD%8D%E0%AC%AC%E0%AC%B0,ta,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%9F%E0%AE%AE%E0%AE%BE%E0%AE%A9%E0%AF%8D,te,
Culture,Cuisine,Tandoori Chicken,https://en.wikipedia.org/wiki/Tandoori_chicken,,,5,as,,bn,https://bn.wikipedia.org/wiki/%E0%A6%A4%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%81%E0%A6%B0%E0%A6%BF_%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A7%87%E0%A6%A8,gu,,hi,https://hi.wikipedia.org/wiki/%E0%A4%A4%E0%A4%82%E0%A4%A6%E0%A5%82%E0%A4%B0%E0%A5%80_%E0%A4%9A%E0%A4%BF%E0%A4%95%E0%A4%A8,kn,,ml,https://ml.wikipedia.org/wiki/%E0%B4%A4%E0%B4%A8%E0%B5%8D%E0%B4%A4%E0%B5%82%E0%B4%B0%E0%B4%BF_%E0%B4%9A%E0%B4%BF%E0%B4%95%E0%B5%8D%E0%B4%95%E0%B5%BB,mr,,or,https://or.wikipedia.org/wiki/%E0%AC%A4%E0%AC%A8%E0%AD%8D%E0%AC%A6%E0%AD%81%E0%AC%B0%E0%AD%80_%E0%AC%9A%E0%AC%BF%E0%AC%95%E0%AD%87%E0%AC%A8,ta,https://ta.wikipedia.org/wiki/%E0%AE%A4%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AF%82%E0%AE%B0%E0%AE%BF_%E0%AE%9A%E0%AE%BF%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%A9%E0%AF%8D,te,
Culture,Cuisine,Vada Pav,https://en.wikipedia.org/wiki/Vada_pav,,,9,as,https://as.wikipedia.org/wiki/%E0%A6%AC%E0%A6%A1%E0%A6%BC%E0%A6%BE_%E0%A6%AA%E0%A6%BE%E0%A7%B1_(%E0%A6%96%E0%A6%BE%E0%A6%A6%E0%A7%8D%E0%A6%AF),bn,https://bn.wikipedia.org/wiki/%E0%A6%AC%E0%A6%A1%E0%A6%BC%E0%A6%BE_%E0%A6%AA%E0%A6%BE%E0%A6%93,gu,https://gu.wikipedia.org/wiki/%E0%AA%B5%E0%AA%A1%E0%AA%BE%E0%AA%AA%E0%AA%BE%E0%AA%B5,hi,https://hi.wikipedia.org/wiki/%E0%A4%B5%E0%A4%A1%E0%A4%BC%E0%A4%BE%E0%A4%AA%E0%A4%BE%E0%A4%B5,kn,https://kn.wikipedia.org/wiki/%E0%B2%B5%E0%B2%A1%E0%B2%BE_%E0%B2%AA%E0%B2%BE%E0%B2%B5%E0%B3%8D,ml,https://ml.wikipedia.org/wiki/%E0%B4%B5%E0%B4%9F%E0%B4%BE_%E0%B4%AA%E0%B4%BE%E0%B4%B5%E0%B5%8D,mr,https://mr.wikipedia.org/wiki/%E0%A4%B5%E0%A4%A1%E0%A4%BE%E0%A4%AA%E0%A4%BE%E0%A4%B5,or,,ta,https://ta.wikipedia.org/wiki/%E0%AE%B5%E0%AE%9F%E0%AE%BE_%E0%AE%AA%E0%AE%BE%E0%AE%B5%E0%AF%8D,te,https://te.wikipedia.org/wiki/%E0%B0%B5%E0%B0%A1%E0%B0%BE%E0%B0%AA%E0%B0%BE%E0%B0%B5%E0%B1%8D
Culture,Folk Art,Madhubani,https://en.wikipedia.org/wiki/Madhubani_district,"https://en.wikipedia.org/wiki/Madhubani,_India",https://en.wikipedia.org/wiki/Madhubani_Lok_Sabha_constituency,6,as,,bn,https://bn.wikipedia.org/wiki/%E0%A6%AE%E0%A6%A7%E0%A7%81%E0%A6%AC%E0%A6%A8%E0%A7%80_%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,gu,https://gu.wikipedia.org/wiki/%E0%AA%AE%E0%AA%A7%E0%AB%81%E0%AA%AC%E0%AA%A8%E0%AB%80_%E0%AA%9C%E0%AA%BF%E0%AA%B2%E0%AB%8D%E0%AA%B2%E0%AB%8B,hi,https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A4%A7%E0%A5%81%E0%A4%AC%E0%A4%A8%E0%A5%80_%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A4%BE,kn,,ml,,mr,https://mr.wikipedia.org/wiki/%E0%A4%AE%E0%A4%A7%E0%A5%81%E0%A4%AC%E0%A4%A8%E0%A5%80_%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A5%8D%E0%A4%B9%E0%A4%BE,or,,ta,https://ta.wikipedia.org/wiki/%E0%AE%AE%E0%AE%A4%E0%AF%81%E0%AE%AA%E0%AE%A9%E0%AE%BF_%E0%AE%AE%E0%AE%BE%E0%AE%B5%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AE%AE%E0%AF%8D,te,https://te.wikipedia.org/wiki/%E0%B0%AE%E0%B0%A7%E0%B1%81%E0%B0%AC%E0%B0%A8%E0%B0%BF_%E0%B0%9C%E0%B0%BF%E0%B0%B2%E0%B1%8D%E0%B0%B2%E0%B0%BE
Culture,Folk Art,Warli,https://en.wikipedia.org/wiki/Warli,,,5,as,,bn,,gu,https://gu.wikipedia.org/wiki/%E0%AA%B5%E0%AA%BE%E0%AA%B0%E0%AA%B2%E0%AB%80,hi,https://hi.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BE%E0%A4%B0%E0%A4%B2%E0%A5%80,kn,,ml,,mr,https://mr.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BE%E0%A4%B0%E0%A4%B2%E0%A5%80,or,,ta,https://ta.wikipedia.org/wiki/%E0%AE%B5%E0%AE%BE%E0%AE%B0%E0%AF%8D%E0%AE%B2%E0%AE%BF,te,https://te.wikipedia.org/wiki/%E0%B0%B5%E0%B0%BE%E0%B0%B0%E0%B1%8D%E0%B0%B2%E0%B1%80
Culture,Folk Art,Pattachitra,https://en.wikipedia.org/wiki/Pattachitra,,,6,as,https://as.wikipedia.org/wiki/%E0%A6%AA%E0%A6%9F%E0%A7%8D%E0%A6%9F%E0%A6%9A%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A7%B0,bn,https://bn.wikipedia.org/wiki/%E0%A6%AA%E0%A6%9F%E0%A6%9A%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0,gu,,hi,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A4%9F%E0%A5%8D%E0%A4%9F%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0,kn,,ml,https://ml.wikipedia.org/wiki/%E0%B4%AA%E0%B4%9F%E0%B5%8D%E0%B4%9F%E0%B4%9A%E0%B4%BF%E0%B4%A4%E0%B5%8D%E0%B4%B0,mr,,or,https://or.wikipedia.org/wiki/%E0%AC%AA%E0%AC%9F%E0%AD%8D%E0%AC%9F%E0%AC%9A%E0%AC%BF%E0%AC%A4%E0%AD%8D%E0%AC%B0,ta,https://ta.wikipedia.org/wiki/%E0%AE%AA%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AE%BE%E0%AE%9A%E0%AF%8D_%E0%AE%9A%E0%AE%BF%E0%AE%A4%E0%AF%8D%E0%AE%B0%E0%AE%BE,te,
Culture,Folk Art,Gond,https://en.wikipedia.org/wiki/Gondi_people,https://en.wikipedia.org/wiki/Gondi_language,https://en.wikipedia.org/wiki/Gond_(raga),7,as,,bn,https://bn.wikipedia.org/wiki/%E0%A6%97%E0%A7%8B%E0%A6%A3%E0%A7%8D%E0%A6%A1_%E0%A6%9C%E0%A6%BE%E0%A6%A4%E0%A6%BF,gu,,hi,https://hi.wikipedia.org/wiki/%E0%A4%97%E0%A5%8B%E0%A4%82%E0%A4%A1_(%E0%A4%9C%E0%A4%A8%E0%A4%9C%E0%A4%BE%E0%A4%A4%E0%A4%BF),kn,https://kn.wikipedia.org/wiki/%E0%B2%97%E0%B3%8A%E0%B2%82%E0%B2%A1%E0%B2%B0%E0%B3%81,ml,https://ml.wikipedia.org/wiki/%E0%B4%97%E0%B5%8B%E0%B4%A3%E0%B5%8D%E0%B4%9F%E0%B5%8D,mr,https://mr.wikipedia.org/wiki/%E0%A4%97%E0%A5%8B%E0%A4%82%E0%A4%A1,or,,ta,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%8B%E0%AE%A3%E0%AF%8D%E0%AE%9F%E0%AF%81_%E0%AE%AE%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%B3%E0%AF%8D,te,https://te.wikipedia.org/wiki/%E0%B0%97%E0%B1%8B%E0%B0%82%E0%B0%A1%E0%B1%81
Culture,Folk Art,Kalamkari,https://en.wikipedia.org/wiki/Kalamkari,,,7,as,https://as.wikipedia.org/wiki/%E0%A6%95%E0%A6%B2%E0%A6%AE%E0%A6%95%E0%A6%BE%E0%A7%B0%E0%A7%80,bn,https://bn.wikipedia.org/wiki/%E0%A6%95%E0%A6%B2%E0%A6%AE%E0%A6%95%E0%A6%BE%E0%A6%B0%E0%A6%BF,gu,,hi,https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A4%B2%E0%A4%AE%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%80,kn,https://kn.wikipedia.org/wiki/%E0%B2%95%E0%B2%B2%E0%B2%BE%E0%B2%82%E0%B2%95%E0%B2%BE%E0%B2%B0%E0%B2%BF,ml,https://ml.wikipedia.org/wiki/%E0%B4%95%E0%B4%B2%E0%B4%82%E0%B4%95%E0%B4%BE%E0%B4%B0%E0%B4%BF,mr,,or,,ta,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%B2%E0%AE%AE%E0%AF%8D%E0%AE%95%E0%AE%BE%E0%AE%B0%E0%AE%BF_%E0%AE%95%E0%AE%B2%E0%AF%88,te,https://te.wikipedia.org/wiki/%E0%B0%95%E0%B0%B2%E0%B0%82%E0%B0%95%E0%B0%BE%E0%B0%B0%E0%B1%80
Culture,Folk Art,Tanjore,https://en.wikipedia.org/wiki/Thanjavur,,,9,as,,bn,https://bn.wikipedia.org/wiki/%E0%A6%A4%E0%A6%BE%E0%A6%9E%E0%A7%8D%E0%A6%9C%E0%A6%BE%E0%A6%AC%E0%A7%81%E0%A6%B0,gu,https://gu.wikipedia.org/wiki/%E0%AA%A4%E0%AA%BE%E0%AA%82%E0%AA%9C%E0%AA%BE%E0%AA%B5%E0%AB%81%E0%AA%B0,hi,https://hi.wikipedia.org/wiki/%E0%A4%A4%E0%A4%82%E0%A4%9C%E0%A4%BE%E0%A4%B5%E0%A5%82%E0%A4%B0,kn,https://kn.wikipedia.org/wiki/%E0%B2%A4%E0%B2%82%E0%B2%9C%E0%B2%BE%E0%B2%B5%E0%B3%82%E0%B2%B0%E0%B3%81,ml,https://ml.wikipedia.org/wiki/%E0%B4%A4%E0%B4%9E%E0%B5%8D%E0%B4%9A%E0%B4%BE%E0%B4%B5%E0%B5%82%E0%B5%BC,mr,https://mr.wikipedia.org/wiki/%E0%A4%A4%E0%A4%82%E0%A4%9C%E0%A4%BE%E0%A4%B5%E0%A5%82%E0%A4%B0,or,https://or.wikipedia.org/wiki/%E0%AC%A5%E0%AC%BE%E0%AC%9E%E0%AD%8D%E0%AC%9C%E0%AC%BE%E0%AC%AC%E0%AC%B0,ta,https://ta.wikipedia.org/wiki/%E0%AE%A4%E0%AE%9E%E0%AF%8D%E0%AE%9A%E0%AE%BE%E0%AE%B5%E0%AF%82%E0%AE%B0%E0%AF%8D,te,https://te.wikipedia.org/wiki/%E0%B0%A4%E0%B0%82%E0%B0%9C%E0%B0%BE%E0%B0%B5%E0%B1%82%E0%B0%B0%E0%B1%81
Culture,Folk Art,Phad,https://en.wikipedia.org/wiki/Phecda,,,1,as,,bn,,gu,,hi,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A5%81%E0%A4%B2%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8D%E0%A4%AF_%E0%A4%A4%E0%A4%BE%E0%A4%B0%E0%A4%BE,kn,,ml,,mr,,or,,ta,,te,
Culture,Folk Art,Pichwai,https://en.wikipedia.org/wiki/Pichhwai,,,1,as,,bn,https://bn.wikipedia.org/wiki/%E0%A6%AA%E0%A6%BF%E0%A6%9A%E0%A7%8D%E0%A6%9A%E0%A6%BE%E0%A6%93%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%87,gu,,hi,,kn,,ml,,mr,,or,,ta,,te,
Culture,Handicrafts,Pottery,https://en.wikipedia.org/wiki/Pottery,,,9,as,https://as.wikipedia.org/wiki/%E0%A6%AE%E0%A7%83%E0%A7%8E%E0%A6%B6%E0%A6%BF%E0%A6%B2%E0%A7%8D%E0%A6%AA,bn,https://bn.wikipedia.org/wiki/%E0%A6%AE%E0%A7%83%E0%A7%8E%E0%A6%B6%E0%A6%BF%E0%A6%B2%E0%A7%8D%E0%A6%AA_(%E0%A6%95%E0%A6%BE%E0%A6%B0%E0%A6%BF%E0%A6%97%E0%A6%B0%E0%A6%BF_%E0%A6%AA%E0%A7%87%E0%A6%B6%E0%A6%BE),gu,https://gu.wikipedia.org/wiki/%E0%AA%AE%E0%AA%BE%E0%AA%9F%E0%AB%80%E0%AA%95%E0%AA%BE%E0%AA%AE,hi,https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A5%81%E0%A4%82%E0%A4%AD%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%80,kn,https://kn.wikipedia.org/wiki/%E0%B2%AE%E0%B2%A1%E0%B2%BF%E0%B2%95%E0%B3%86,ml,https://ml.wikipedia.org/wiki/%E0%B4%95%E0%B4%B3%E0%B4%BF%E0%B4%AE%E0%B5%BA%E0%B4%AA%E0%B4%BE%E0%B4%A4%E0%B5%8D%E0%B4%B0%E0%B4%A8%E0%B4%BF%E0%B5%BC%E0%B4%AE%E0%B4%BE%E0%B4%A3%E0%B4%82,mr,https://mr.wikipedia.org/wiki/%E0%A4%95%E0%A5%81%E0%A4%82%E0%A4%AD%E0%A4%BE%E0%A4%B0,or,,ta,https://ta.wikipedia.org/wiki/%E0%AE%AE%E0%AE%9F%E0%AF%8D%E0%AE%AA%E0%AE%BE%E0%AE%A3%E0%AF%8D%E0%AE%9F%E0%AE%AE%E0%AF%8D,te,https://te.wikipedia.org/wiki/%E0%B0%AE%E0%B1%83%E0%B0%A3%E0%B1%8D%E0%B0%AE%E0%B0%AF_%E0%B0%AA%E0%B0%BE%E0%B0%A4%E0%B1%8D%E0%B0%B0%E0%B0%B2%E0%B1%81
Culture,Handicrafts,Terracotta,https://en.wikipedia.org/wiki/Terracotta,,,4,as,,bn,https://bn.wikipedia.org/wiki/%E0%A6%9F%E0%A7%87%E0%A6%B0%E0%A6%BE%E0%A6%95%E0%A7%8B%E0%A6%9F%E0%A6%BE,gu,,hi,https://hi.wikipedia.org/wiki/%E0%A4%9F%E0%A5%87%E0%A4%B0%E0%A4%BE%E0%A4%95%E0%A5%8B%E0%A4%9F%E0%A4%BE,kn,,ml,,mr,,or,,ta,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AF%81%E0%AE%9F%E0%AF%81%E0%AE%AE%E0%AE%A3%E0%AF%8D_%E0%AE%AA%E0%AE%BE%E0%AE%A3%E0%AF%8D%E0%AE%9F%E0%AE%AE%E0%AF%8D,te,https://te.wikipedia.org/wiki/%E0%B0%9F%E0%B1%86%E0%B0%B0%E0%B1%8D%E0%B0%B0%E0%B0%95%E0%B1%8B%E0%B0%9F
Culture,Handicrafts,Brassware,https://en.wikipedia.org/wiki/Brass,,,7,as,,bn,https://bn.wikipedia.org/wiki/%E0%A6%AA%E0%A6%BF%E0%A6%A4%E0%A6%B2,gu,,hi,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A5%80%E0%A4%A4%E0%A4%B2,kn,https://kn.wikipedia.org/wiki/%E0%B2%B9%E0%B2%BF%E0%B2%A4%E0%B3%8D%E0%B2%A4%E0%B2%BE%E0%B2%B3%E0%B3%86,ml,https://ml.wikipedia.org/wiki/%E0%B4%AA%E0%B4%BF%E0%B4%A4%E0%B5%8D%E0%B4%A4%E0%B4%B3,mr,https://mr.wikipedia.org/wiki/%E0%A4%AA%E0%A4%BF%E0%A4%A4%E0%A4%B3,or,,ta,https://ta.wikipedia.org/wiki/%E0%AE%AA%E0%AE%BF%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%B3%E0%AF%88,te,https://te.wikipedia.org/wiki/%E0%B0%87%E0%B0%A4%E0%B1%8D%E0%B0%A4%E0%B0%A1%E0%B0%BF
Culture,Handicrafts,Bidriware,https://en.wikipedia.org/wiki/Bidriware,,,5,as,,bn,https://bn.wikipedia.org/wiki/%E0%A6%AC%E0%A6%BF%E0%A6%A6%E0%A6%BE%E0%A6%B0_%E0%A6%B6%E0%A6%BF%E0%A6%B2%E0%A7%8D%E0%A6%AA%E0%A6%95%E0%A6%B0%E0%A7%8D%E0%A6%AE,gu,,hi,,kn,https://kn.wikipedia.org/wiki/%E0%B2%AC%E0%B2%BF%E0%B2%A6%E0%B3%8D%E0%B2%B0%E0%B2%BF_%E0%B2%95%E0%B2%B2%E0%B3%86,ml,https://ml.wikipedia.org/wiki/%E0%B4%AC%E0%B4%BF%E0%B4%A6%E0%B5%8D%E0%B4%B0%E0%B4%BF%E0%B4%AF%E0%B5%81%E0%B4%9F%E0%B5%86_%E0%B4%B2%E0%B5%8B%E0%B4%B9%E0%B4%95%E0%B4%B2%E0%B4%BE%E0%B4%B5%E0%B4%BF%E0%B4%A6%E0%B5%8D%E0%B4%AF,mr,,or,,ta,https://ta.wikipedia.org/wiki/%E0%AE%AA%E0%AF%80%E0%AE%A4%E0%AE%B0%E0%AF%8D_%E0%AE%95%E0%AE%B2%E0%AE%A9%E0%AF%8D,te,https://te.wikipedia.org/wiki/%E0%B0%AC%E0%B0%BF%E0%B0%A6%E0%B1%8D%E0%B0%B0%E0%B1%80_%E0%B0%95%E0%B0%B3
Culture,Handicrafts,Carpets,https://en.wikipedia.org/wiki/Carpet,,,5,as,,bn,,gu,,hi,https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A4%BE%E0%A4%B2%E0%A5%80%E0%A4%A8,kn,https://kn.wikipedia.org/wiki/%E0%B2%B0%E0%B2%A4%E0%B3%8D%E0%B2%A8%E0%B2%97%E0%B2%82%E0%B2%AC%E0%B2%B3%E0%B2%BF,ml,https://ml.wikipedia.org/wiki/%E0%B4%95%E0%B4%BE%E0%B5%BC%E0%B4%AA%E0%B5%86%E0%B4%B1%E0%B5%8D%E0%B4%B1%E0%B5%8D,mr,https://mr.wikipedia.org/wiki/%E0%A4%97%E0%A4%BE%E0%A4%B2%E0%A4%BF%E0%A4%9A%E0%A4%BE,or,,ta,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%AE%E0%AF%8D%E0%AE%AA%E0%AE%B3%E0%AE%AE%E0%AF%8D,te,
Culture,Handicrafts,Textiles,https://en.wikipedia.org/wiki/Textile,,,7,as,,bn,https://bn.wikipedia.org/wiki/%E0%A6%95%E0%A6%BE%E0%A6%AA%E0%A6%A1%E0%A6%BC,gu,,hi,https://hi.wikipedia.org/wiki/%E0%A4%B5%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8D%E0%A4%B0,kn,https://kn.wikipedia.org/wiki/%E0%B2%AC%E0%B2%9F%E0%B3%8D%E0%B2%9F%E0%B3%86,ml,https://ml.wikipedia.org/wiki/%E0%B4%A4%E0%B5%81%E0%B4%A3%E0%B4%BF,mr,https://mr.wikipedia.org/wiki/%E0%A4%95%E0%A4%BE%E0%A4%AA%E0%A4%A1,or,,ta,https://ta.wikipedia.org/wiki/%E0%AE%A4%E0%AF%81%E0%AE%A3%E0%AE%BF,te,https://te.wikipedia.org/wiki/%E0%B0%B5%E0%B0%B8%E0%B1%8D%E0%B0%A4%E0%B1%8D%E0%B0%B0%E0%B0%82
Culture,Handicrafts,Lacquerware,https://en.wikipedia.org/wiki/Lacquerware,,,0,as,,bn,,gu,,hi,,kn,,ml,,mr,,or,,ta,,te,
Culture,Handicrafts,Weaving,https://en.wikipedia.org/wiki/Weaving,,,5,as,,bn,https://bn.wikipedia.org/wiki/%E0%A6%A4%E0%A6%BE%E0%A6%81%E0%A6%A4%E0%A7%87_%E0%A6%95%E0%A6%BE%E0%A6%AA%E0%A6%A1%E0%A6%BC_%E0%A6%AC%E0%A7%8B%E0%A6%A8%E0%A6%BE,gu,,hi,https://hi.wikipedia.org/wiki/%E0%A4%AC%E0%A5%81%E0%A4%A8%E0%A4%BE%E0%A4%88_(%E0%A4%B5%E0%A5%80%E0%A4%B5%E0%A4%BF%E0%A4%82%E0%A4%97),kn,https://kn.wikipedia.org/wiki/%E0%B2%A8%E0%B3%86%E0%B2%AF%E0%B3%8D%E0%B2%97%E0%B3%86,ml,,mr,,or,,ta,https://ta.wikipedia.org/wiki/%E0%AE%A8%E0%AF%86%E0%AE%9A%E0%AE%B5%E0%AF%81%E0%AE%A4%E0%AF%8D_%E0%AE%A4%E0%AF%8A%E0%AE%B4%E0%AE%BF%E0%AE%B2%E0%AF%8D%E0%AE%A8%E0%AF%81%E0%AE%9F%E0%AF%8D%E0%AE%AA%E0%AE%AE%E0%AF%8D,te,https://te.wikipedia.org/wiki/%E0%B0%9A%E0%B1%87%E0%B0%A8%E0%B1%87%E0%B0%A4
Culture,Architecture,Hindu Temples,https://en.wikipedia.org/wiki/Hindu_temple,,,7,as,,bn,https://bn.wikipedia.org/wiki/%E0%A6%B9%E0%A6%BF%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%81_%E0%A6%AE%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A6%BF%E0%A6%B0,gu,,hi,https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A4%BF%E0%A4%B0,kn,https://kn.wikipedia.org/wiki/%E0%B2%B9%E0%B2%BF%E0%B2%82%E0%B2%A6%E0%B3%82_%E0%B2%A6%E0%B3%87%E0%B2%B5%E0%B2%B8%E0%B3%8D%E0%B2%A5%E0%B2%BE%E0%B2%A8,ml,https://ml.wikipedia.org/wiki/%E0%B4%95%E0%B5%8D%E0%B4%B7%E0%B5%87%E0%B4%A4%E0%B5%8D%E0%B4%B0%E0%B4%82_(%E0%B4%86%E0%B4%B0%E0%B4%BE%E0%B4%A7%E0%B4%A8%E0%B4%BE%E0%B4%B2%E0%B4%AF%E0%B4%82),mr,https://mr.wikipedia.org/wiki/%E0%A4%AE%E0%A4%82%E0%A4%A6%E0%A4%BF%E0%A4%B0,or,,ta,https://ta.wikipedia.org/wiki/%E0%AE%87%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AF%81%E0%AE%95%E0%AF%8D_%E0%AE%95%E0%AF%8B%E0%AE%B5%E0%AE%BF%E0%AE%B2%E0%AF%8D,te,https://te.wikipedia.org/wiki/%E0%B0%B9%E0%B0%BF%E0%B0%82%E0%B0%A6%E0%B1%82_%E0%B0%A6%E0%B1%87%E0%B0%B5%E0%B0%BE%E0%B0%B2%E0%B0%AF%E0%B0%82
